item_no,barcode,name,comp_nm
25667,8801111942324,크라운 속깊은맘쿠키 222G,크라운제과
25668,8801117282707,오리온 예감 치즈그라탕맛 204G,오리온
25669,2000000976198,이마트 피코크 대만파인에플케익(펑리수) 270G,이마트
25670,2000000976181,이마트 피코크 대만파인에플케익(펑리수) 120G,이마트
25671,8804433101790,이마트 피코크 초코참깨스틱 42G,이마트
25673,8992775315057,다인인터내셔널 게리초코크래커 110G,다인인터내셔널
25674,8992775305102,다인인터내셔널 게리코코넛크래커 105G,다인인터내셔널
25675,3556940811659,매크로통상 필레블루레몬앤아몬드쿠키 150G,매크로통
25677,8801062011063,롯데제과 퀘이커오트밀오리지널 180G,롯데제과
25679,8801117540418,오리온 후레쉬베리딸기 336G,오리온
25714,8901972070683,끄레몽에프앤비 듀크솔티드미니크래커 150G,끄레몽에프엔비
25715,8850291106217,빌그린 통가든파티스낵 180G,빌그린 
25724,8710508771082,이멕스무역 유에프오 140G,이멕스무역
25725,8809247974837,하늘처럼 종합열대과일젤리 135G,하늘처럼
25726,6924513900074,서영이앤티 호올스허니레몬향캔디 34G,서영이앤
25727,6924513906588,서영이앤티 호올스블루베리향캔디 34G,서영이앤
25728,8 809123 171237,페이펄유통 알유21비타민C 4.5G,페이펄유통
25738,8850291105548,빌그린 통가든바삭아몬드김과자핫앤스파이시 40G,빌그린 
25775,,보람비티 슬램덩크(파랑)19G,보람비티
25776,6921078594434,아이코닉스 뽀로로와친구들캔디자판기15G,아이코닉스
25777,8809632251369,엘투커뮤니케이션즈 아이알파캔디15G,엘투커뮤니케이션즈
25778,686464532006,예은상사 스위트도저5G,예은상사
25796,8809286494358,대조에프앤비 바이오모멘트베어롤리팝믹스100G,대조에프앤비
25797,8 809370 351376,베베쿡 사르르쿵바나나23G,베베쿡
25805,8809633160035,케이비인터내셔널 몬테고초코바나나쿠키80G,케이비인터내셔널
25810,8993083931243,원더풀에프엔비 맥시클래스땅콩100G,원더풀에프앤비
25811,8993083931212,원더풀에프엔비 맥시클래스치즈샌드위치크래커100G,원더풀에프앤비
25812,4580114002108,효성인터내셔날 파라인크래커150G,효성인터내셔날
25813,9555115907986,효성인터내셔날 초콜릿바80G,효성인터내셔날
25814,5410233511146,매크로통상 르메트르카푸치노맛플레이크트러플초콜릿175G,매크로통
25817,8809027393933,도울바이오푸드 유기농포시즌후르츠믹스230G,도울바이오푸드
25818,8809027393384,도울바이오푸드 유기농리얼코코아볼300G,도울바이오푸드
25821,9555701504216,오성물산코리아 쇼트브레드초콜릿맛쿠키100G,오성물산
25822,9555161009429,오성물산코리아 코코넛쿠키100G,오성물산
25823,8991102989732,윈윈인터내셔날 탱고와즐핑크크런치스트로베리맛80G,윈윈인터내셔날
25824,8801062880942,롯데제과 퀘이커즉석오트밀구운누룽지오트밀50G*4,롯데제과
25825,8681042333329,투데이 딜라이트블루베리필드쿠키120G,투데이
25826,8996001312254,명도물산 쥬떼르치즈크래커138G,명도물산
25827,8996001312445,명도물산 로마티라미수맛크래커120G,명도물산
25828,8992775305164,바오밥 게리녹차라떼크래커110G,바오밥 
25829,8992775001783,투데이 게리코코넛초코105G,투데이
25830,8888166360068,오성물산코리아 골든몰키스트크래커초콜릿맛120G,오성물산
25831,8888166360211,오성물산코리아 골든몰키스트크래커버터맛120G,오성물산
25832,8998389132066,티플러스코리아 올레즈초코파티100G,티플러스코리아
25833,8997025911898,이멕스무역 하타리말키스트크래커치즈맛120G,이멕스무역
25834,8992839990725,아띠인터내셔널 말키스트크래커125G,아띠인터내셔널
25835,9555319109605,이멕스무역 포테이토크리스프사워크림향75G,이멕스무역
25836,5410233510088,매크로통상 르에트르다크플레이크트러플초콜릿175G,매크로통
25837,8888166321106,신아교역상사 세레나솔트치즈크랙커비스킷200G,신아교역
25839,4823077618246,아리랑지에프 에스메랄다코코아앤드코팅드롭스150G,아리랑지에프
25840,8807354217267,엔엔비푸드 곡물한입크래커120G,엔앤비푸드
25841,8 809069 967413,이마트피코크 배그대로18G,이마트
25842,8809069967406,이마트피코크 사과그대로18G,이마트
25843,8801121026588,매일 요미요미미니팝딸기요거트25G,매일유업
25844,8801121026496,매일 요미요미미니팝구운옥수수25G,매일유업
25845,8801121026571,매일 요미요미미니팝트리플치즈25G,매일유업
25846,8801069410463,남양 우리아이처음먹는감자얌얌35G,남양유업
25847,880960395192,리뉴얼라이프 쁘띠구르망쌀과자퍼프바나나20G,리뉴얼라
25848,,리뉴얼라이프 쁘띠구르망쌀과자퍼프딸기20G,리뉴얼라
25849,8809603950130,리뉴얼라이프 쁘띠구르망유기농쌀과자떡뻥단호박20G,리뉴얼라
25850,8809603950147,리뉴얼라이프 쁘띠구르망유기농싸롸자떡뻥자색고구마20G,리뉴얼라
25851,8809603950178,리뉴얼라이프 쁘띠구르망유기농쌀과자스틱채소20G,리뉴얼라
25852,8809603950154,리뉴얼라이프 쁘띠구르망유기농쌀과자스틱베리20G,리뉴얼라
25854,6 914204 004136,투데이 젖병모양젤리빈스40G,투데이
25855,8809714120286,유앤아이트레이드 로로구슬캔디16G,유앤아이트레아드
25856,4902888219382,매크로통상 모리나가다스화이트초콜릿42G,매크로통
25857,4902888235566,매크로통상 모리나가다스비터초콜릿42G,매크로통
25858,8809442490095,오성물산코리아 촉촉한밤70G,오성물산
25900,8809090184308,선해수산 델리황매운맛20G,선해수산
25901,8 809090 184292,선해수산 델리황버터맛20G,선해수산
25902,8809090184568,선해수산 델리황오리지널뉴20G,선해수산
25903,880413681118,장수농가 맛있구마반건조고구마60G,장수농가
25904,8809269554383,다노)다노인절미과자30G,다노
25905,4809016024002,아기닐도유통 옐로욜로카카오칩25G,아기날도유통
25907,6927409166738,하임상사 더리얼한입자색찐고구마80G,하임상사
25908,8809490590556,쿠키아 두부니카퀴노아35G,쿠키아
25910,8809424550144,씨제이올리브영 허니버터베이글칩60G,씨제이올리브영
25911,8809424550137,씨제이올리브영 갈릭버터베이글칩60G,씨제이올리브영
25912,8809424550540,씨제이올리브영 리얼피자베이글칩60G,씨제이올리브영
25913,8809424550199,씨제이올리브영 자색고구마베이글칩60G,씨제이올리브영
25914,8809005176343,씨제이올리브영 상큼한딸기칩7G,씨제이올리브영
25915,8809005170068,씨제이올리브영 상큼한블루베리찹14G,씨제이올리브영
25916,8809005176336,씨제이올리브영 부드러운사과칩8G,씨제이올리브영
25917,8809005170303,씨제이올리브영 새콤달콤파인애플칩16G,씨제이올리브영
25918,8 809005 170280,씨제이올리브영 하루과일칩10G,씨제이올리브영
25928,8807354214129,롯데쇼핑 초이스엘넛츠&스낵550G,초이스엘
25942,8809090184704,선해수산 델리황매운맛50G,선해수산
25943,8801055713226,네슬레 프리스키파티믹스캘리포니아드리밍베이컨과칠면조맛60G,네슬레코리아
25950,8809090184575,선해수산 델리황오리지널뉴30G,선해수산
25951,8809090184087,선해수산 델리황버터맛50G,선해수산
25956,8807354217496,선명농수산 피에스타믹스넛430G,선명농수산
25957,8809019709520,석보유통 구운코코넛칩90G,석보유통
25958,8809090186722,선해수산 황홀태75G,선해수산
25959,,티엠글로벌 바삭하게튀긴진짜새우오리지널70G,티엠글로벌
30057,8801111115223,크라운쵸코하임284G,크라운제과
30058,8801019307263,해태아이비270G,해태제과식품
30059,8809304881023,프레첼체다치즈맛85G,이지그로
30060,8801043036313,농심벌집핏자90G,농심
30061,8801043036436,농심포스틱84G,농심
30062,8801043045346,농심)에스키모밥60G,농심
30063,8801111770132,빙그레꽃게랑오리지널맛70G,빙그레
30064,8801111919609,크라운)꽃게랑불짬뽕맛70G,크라운제과
30065,8801111924634,크라운)꽃게랑와사비 70G,크라운제과
30066,8801043036177,농심꿀꽈배기90G,농심
30067,8801117760304,오리온)포카칩양파66G,오리온
30068,8801043043205,농심)깐풍새우깡80G,농심
30069,8801043036054,농심쌀새우깡80G,농심
30070,8801019603723,해태)구운양파70G,해태
30075,8801062650637,롯데)졸음올때씹는껌75G,롯데제과
30082,8809617944491,허니버터아몬드130G,기타
30085,4013197767034,캐빈디쉬하비사워레몬캔디200G,캐빈디쉬
30086,8801019313332,해태)딸기웨하스Original50G,해태
30087,8801019313325,해태)크림웨하스Original50G,해태
30088,8801062521968,롯데칙촉90G,롯데제과
30089,8801111926362,크라운)소복소복소보로60G,크라운
30090,8801043036559,농심닭다리핫숯불바베큐66G,농심
30091,8801019308611,해태)초코틴틴88G,해태
30092,8801062521241,롯데)엄마손파이127G,롯데제과
30093,8801062893546,롯데)ABC초코쿠키50G,롯데제과
30094,8801117282806,오리온)고소미2P 70G,오리온
30095,8801111909228,크라운)참아이엔지치즈크림135G,크라운제과
30096,8801062896998,롯데)웨하스딸기맛50G,롯데제과
30097,8801111909266,크라운)참아이엔지치즈레몬135G,크라운제과
30098,8 801062 273331,롯데)몽쉘카카오생크림케이크192G,롯데제과
30099,8801062521876,롯데)빠다코코낫100G,롯데제과
30100,8801062521906,롯데)제크오리지날100G,롯데제과
30106,8801019206351,해태)뉴얼려먹는초코만들기36G,해태
30107,8801019207914,해태)얼초동물그리기52G,해태
30108,8801062606528,롯데)졸음번쩍껌87G,롯데제과
30109,8801062633715,롯데)밀크카라멜50G,롯데제과
30110,8801062335633,롯데드림카카오72%_86G,롯데제과
30111,04010508,마즈스니커즈아몬드49.9G,한국마즈
30112,8801117478100,오리온)닥터유단백질바50G,오리온
30113,8801062634330,롯데아몬드초코볼46G,롯데제과
30114,8801111188036,크라운)새콤달콤복숭아29G,크라운
30115,8801062898862,롯데)구미당기는구미70G,롯데제과
30116,8801111915335,크라운)마이쮸스무디바나나딸기44G,크라운
30117,8801062278053,롯데가나바아몬드45G,롯데제과
30118,8801062628773,롯데)가나초코바50G,롯데제과
30119,8801045560038,오뚜기뿌셔뿌셔불고기90G,오뚜기
30120,8801062381937,롯데)꼬깔콘매콤달콤72G,롯데제과
30131,8801019007583,해태)자두캔디90G,해태제과식품
30132,8801062278718,롯데허쉬미니어처155G,롯데햄
30133,8801117789206,포카칩오리지널110G,오리온
30134,8809256674414,스쵠엉클팝길쭉이보리과자400G,스쵠엉클
30135,8801111941549,크라운)콘칩골드117G,크라운제과
30136,93682091,스니커즈땅콩51G,스니커즈
30137,8801062882205,롯데)에어베이크드포테이토오리지날85G,롯데제과
30138,8801117277406,오리온다이제초코225G,오리온
30139,8801019207464,해태)자유시간크리스피27G,해태
30140,8801043036672,농심인디안밥83G,농심
30152,4543112881205,토하토)크레용신찬20G,토하토
30166,8801062880904,롯데)치토스후라이드&양념치킨맛80G,롯데제과
30185,8804508101243,에코푸드추억의 호박맛쫀드기,에코푸드
30187,4800029830789,머쉬멜로우과일향젤리머쉬멜로우110G,기타
30188,8809178850262,아리랑지에프종합제리500G,아리랑지에프
30190,8801133003096,머거본)허니버터아몬드30G,머거본
30191,8801062007912,롯데)롤리팝아이스츄잉63G,롯데칠성음료
30192,8801062336777,롯데롤리팝아이스165G,롯데칠성음료
30220,8681042330243,VENUS러쉬코코아크림쿠키다크,VENUS
30221,8996001301760,MAYORA커피죠이,MAYORA
30224,7622300761363,오레오 미니오레오 초콜릿맛크림,동서식품
30227,8801062631094,롯데빅가나마일드110G,롯데제과
30290,8801117647209,오리온 아이셔껌 90G,오리온
30291,8886467105333,프링글스오리지날 53G,농심
30292,8886467105357,프링글스양파맛 53G,농심
35026,8801111940917,크라운 쿠크다스 케이크 사르르 순크림 77G,크라운제과
35027,8801019314780,해태 오예 미니수박192G,해태
35028,8991102990080,롯데 카라멜맛 크래커 200G,롯데제과
35029,8801111917452,크라운 크라운산도 딸기크림치즈 323G,크라운제과
35030,8801062522019,롯데 마가렛트 오리지널 396G,롯데제과
35031,8801111186216,크라운 초코하임 142G,크라운제과
35032,8801062896790,롯데 하비스트 피넛버터샌드 91G,롯데제과
35033,8801062323371,롯데 자일리톨 쿨러쉬 70G,롯데제과
35036,8801062883783,롯데 후라보노믹스 87G,롯데제과
35037,8801062881284,롯데 자일리톨 알파 수박 86G,롯데제과
35038,8801062521920,롯데 제크 300G,롯데제과
35039,8801062879090,롯데 ABC초코쿠키 쿠키앤크림 43G,롯데제과
35040,8801204008661,청우 쫀득 초코칩 240G,청우
35041,8801111915182,크라운 크럼블 화이트 384G,크라운제과
35042,8801037089646,동서 골든 오레오 샌드위치쿠키 300G,동서식품
35043,8801117555719,오리온 후레쉬베리 복숭아 336G,오리온
35044,8801019310287,해태 후렌치파이 딸기 256G,해태
35045,,해태 후렌치파이 사과 256G,해태
35046,8801117557812,오리온 찰초코파이 흑임자 336G,오리온
35047,8801037088267,동서 딸기크림 오레오 샌드위치쿠키 300G,동서식품
35048,8801062894871,퀘이커 오트 그래놀라 골든 넛츠 350G,퀘이커
35049,8804433000161,삼아 꼬마 웨하스 바닐라맛 80G,삼아 꼬
35050,8801019313677,해태 홈런볼 티라미수 146G,해태
35051,8801062013708,롯데 칸쵸 스윗밀크 170G,롯데제과
35052,8809472970789,청담은 오가닉라이스퍼프 레인보우 스윗스틱 바나나 20G,청담은
35053,8809494700685,베베당 유기농 현미스틱 쌀눈 단호박흑임자 30G,베베당 
35054,8809409250014,내아이애 떡뻥 고구마 쌀과자 30G,내아이애
35055,,쿠팡 곰곰 고구마말랭이80G,쿠팡
35057,8809022201486,길림양행 와사비맛 아몬드 210G,길림양행
35058,8809617942596,길림양행 떡볶이맛 아몬드 210G,길림양행
35091,8809617941346,길림양행)별빛팡팡아몬드,길림양행
35095,8809360927499,그리원푸드)아이배냇꼬마쌀콩이35G,그리원푸드
